appid,Title,Type,Price,Rating,Required_Age,Is_Multiplayer,Genre
305480,Heileen 2: The Hands Of Fate,game,9.99,-1,0,0,Casual
305480,Heileen 2: The Hands Of Fate,game,9.99,-1,0,0,Indie
46450,Grotesque Tactics: Evil Heroes,game,9.99,65,0,0,Indie
46450,Grotesque Tactics: Evil Heroes,game,9.99,65,0,0,RPG
46450,Grotesque Tactics: Evil Heroes,game,9.99,65,0,0,Strategy
412970,Beatbuddy: On Tour,game,6.99,-1,0,0,Action
412970,Beatbuddy: On Tour,game,6.99,-1,0,0,Casual
412970,Beatbuddy: On Tour,game,6.99,-1,0,0,Indie
403670,Lumber Island - That Special Place,game,4.99,-1,0,0,Adventure
336710,Supreme League of Patriots - Episode 2: Patriot Frames,game,5.99,-1,0,0,Adventure
336710,Supreme League of Patriots - Episode 2: Patriot Frames,game,5.99,-1,0,0,Indie
271290,HAWKEN,game,0,73,0,1,Action
271290,HAWKEN,game,0,73,0,1,Early Access
271290,HAWKEN,game,0,73,0,1,Free to Play
399890,The Secret Order 2: Masked Intent,game,9.99,-1,0,0,Adventure
399890,The Secret Order 2: Masked Intent,game,9.99,-1,0,0,Casual
443250,Legacy of the Elder Star,game,0,-1,0,0,Action
443250,Legacy of the Elder Star,game,0,-1,0,0,Indie
271760,Dungeon Lords Steam Edition,game,14.99,-1,0,1,RPG
310890,Breach & Clear: Deadline,game,29.99,-1,0,1,Action
310890,Breach & Clear: Deadline,game,29.99,-1,0,1,Indie
310890,Breach & Clear: Deadline,game,29.99,-1,0,1,RPG
310890,Breach & Clear: Deadline,game,29.99,-1,0,1,Strategy
207930,Sacred Citadel,game,9.99,61,0,1,Action
202970,Call of Duty®: Black Ops II,game,59.99,74,17,1,Action
342730,Refactor,game,0,-1,0,0,Action
342730,Refactor,game,0,-1,0,0,Adventure
342730,Refactor,game,0,-1,0,0,Indie
355130,MotoGP™15,game,39.99,-1,0,1,Racing
355130,MotoGP™15,game,39.99,-1,0,1,Simulation
355130,MotoGP™15,game,39.99,-1,0,1,Sports
204940,Crusader Kings Complete,game,9.99,73,0,1,Strategy
347220,The Cosmos is MINE!,game,9.99,-1,0,1,Early Access
347220,The Cosmos is MINE!,game,9.99,-1,0,1,Indie
347220,The Cosmos is MINE!,game,9.99,-1,0,1,Strategy
283270,Jagged Alliance 1: Gold Edition,game,9.99,-1,0,1,Action
283270,Jagged Alliance 1: Gold Edition,game,9.99,-1,0,1,RPG
283270,Jagged Alliance 1: Gold Edition,game,9.99,-1,0,1,Strategy
335190,200% Mixed Juice!,game,6.99,-1,0,1,Adventure
335190,200% Mixed Juice!,game,6.99,-1,0,1,Indie
335190,200% Mixed Juice!,game,6.99,-1,0,1,RPG
267600,Airport Simulator 2014,game,9.99,-1,0,0,Simulation
381640,Allods Online RU,game,0,-1,0,1,Free to Play
381640,Allods Online RU,game,0,-1,0,1,Massively Multiplayer
381640,Allods Online RU,game,0,-1,0,1,RPG
319550,The Collider,game,2.99,-1,0,0,Casual
319550,The Collider,game,2.99,-1,0,0,Racing
379980,Panzermadels: Tank Dating Simulator,game,9.99,-1,0,0,Adventure
379980,Panzermadels: Tank Dating Simulator,game,9.99,-1,0,0,Casual
379980,Panzermadels: Tank Dating Simulator,game,9.99,-1,0,0,Indie
379980,Panzermadels: Tank Dating Simulator,game,9.99,-1,0,0,RPG
379980,Panzermadels: Tank Dating Simulator,game,9.99,-1,0,0,Simulation
201810,Wolfenstein: The New Order,game,59.99,81,16,0,Action
366990,Puzzle Station 15th Anniversary Retro Release,game,3.99,-1,0,0,Casual
366990,Puzzle Station 15th Anniversary Retro Release,game,3.99,-1,0,0,Indie
355050,Sky Force Anniversary,game,9.99,-1,0,0,Action
355050,Sky Force Anniversary,game,9.99,-1,0,0,Indie
330270,Warlocks vs Shadows,game,13.99,68,0,1,Action
330270,Warlocks vs Shadows,game,13.99,68,0,1,Indie
330270,Warlocks vs Shadows,game,13.99,68,0,1,RPG
324760,Monster Truck Destruction,game,4.99,-1,0,1,Action
324760,Monster Truck Destruction,game,4.99,-1,0,1,Racing
327030,Worms W.M.D,game,0,-1,0,1,Action
327030,Worms W.M.D,game,0,-1,0,1,Strategy
283180,The Samaritan Paradox,game,9.99,75,0,0,Adventure
283180,The Samaritan Paradox,game,9.99,75,0,0,Indie
202130,Impire,game,19.99,45,0,1,Strategy
382940,HITMAN™,game,14.99,-1,17,0,Action
228940,Carnage Racing ™,game,0,-1,0,1,Action
228940,Carnage Racing ™,game,0,-1,0,1,Racing
355420,Flamberge,game,9.99,-1,0,1,Adventure
355420,Flamberge,game,9.99,-1,0,1,Early Access
355420,Flamberge,game,9.99,-1,0,1,RPG
355420,Flamberge,game,9.99,-1,0,1,Strategy
361600,Luna Sky,game,12.99,-1,0,0,Action
361600,Luna Sky,game,12.99,-1,0,0,Adventure
361600,Luna Sky,game,12.99,-1,0,0,Indie
408650,ChromaGun,game,12.99,-1,0,0,Action
408650,ChromaGun,game,12.99,-1,0,0,Adventure
408650,ChromaGun,game,12.99,-1,0,0,Indie
315610,Spud s Quest,game,7.99,-1,0,0,Action
315610,Spud s Quest,game,7.99,-1,0,0,Adventure
315610,Spud s Quest,game,7.99,-1,0,0,Indie
355080,Crazy Steam Bros 2,game,1.99,-1,0,0,Action
355080,Crazy Steam Bros 2,game,1.99,-1,0,0,Casual
355080,Crazy Steam Bros 2,game,1.99,-1,0,0,Indie
58230,MacGuffin s Curse,game,9.99,73,0,0,Adventure
58230,MacGuffin s Curse,game,9.99,73,0,0,Casual
58230,MacGuffin s Curse,game,9.99,73,0,0,Indie
377670,G-senjou no Maou - The Devil on G-String,game,19.99,-1,17,0,Adventure
377670,G-senjou no Maou - The Devil on G-String,game,19.99,-1,17,0,Casual
377670,G-senjou no Maou - The Devil on G-String,game,19.99,-1,17,0,Simulation
242720,GunZ 2: The Second Duel,game,0,-1,0,1,Action
242720,GunZ 2: The Second Duel,game,0,-1,0,1,Free to Play
242720,GunZ 2: The Second Duel,game,0,-1,0,1,Indie
454220,The Temporal Invasion,game,0,-1,0,0,Adventure
454220,The Temporal Invasion,game,0,-1,0,0,Indie
454220,The Temporal Invasion,game,0,-1,0,0,Simulation
336790,KWAAN,game,9.99,-1,0,1,Adventure
336790,KWAAN,game,9.99,-1,0,1,Indie
336790,KWAAN,game,9.99,-1,0,1,Massively Multiplayer
336790,KWAAN,game,9.99,-1,0,1,RPG
108210,Memoir  44 Online,game,0,-1,0,1,Casual
108210,Memoir  44 Online,game,0,-1,0,1,Simulation
108210,Memoir  44 Online,game,0,-1,0,1,Strategy
358840,ZombieRun,game,2.99,-1,0,0,Action
358840,ZombieRun,game,2.99,-1,0,0,Indie
460150,One Last Chance,game,3.99,-1,0,0,Casual
460150,One Last Chance,game,3.99,-1,0,0,Indie
460150,One Last Chance,game,3.99,-1,0,0,Simulation
2910,Fleet Command,game,9.99,-1,0,0,Strategy
369100,Predator Simulator,game,5.99,-1,0,0,Action
369100,Predator Simulator,game,5.99,-1,0,0,Adventure
369100,Predator Simulator,game,5.99,-1,0,0,Indie
369100,Predator Simulator,game,5.99,-1,0,0,Simulation
339700,"I, Gladiator",game,7.99,-1,0,1,Action
339700,"I, Gladiator",game,7.99,-1,0,1,Adventure
339700,"I, Gladiator",game,7.99,-1,0,1,Indie
339700,"I, Gladiator",game,7.99,-1,0,1,RPG
325150,Run or Die,game,4.99,-1,0,0,Action
325150,Run or Die,game,4.99,-1,0,0,Indie
354770,Trigger Saint,game,6.99,-1,0,0,Adventure
354770,Trigger Saint,game,6.99,-1,0,0,Indie
354770,Trigger Saint,game,6.99,-1,0,0,RPG
420110,NEKOPARA Vol. 2,game,9.99,-1,17,0,Casual
420110,NEKOPARA Vol. 2,game,9.99,-1,17,0,Indie
300580,GALAK-Z,game,9.99,82,0,0,Action
300580,GALAK-Z,game,9.99,82,0,0,Indie
462730,Townopolis,game,3.99,-1,0,0,Casual
462730,Townopolis,game,3.99,-1,0,0,Indie
462730,Townopolis,game,3.99,-1,0,0,Simulation
462730,Townopolis,game,3.99,-1,0,0,Strategy
312660,Sniper Elite 4,game,0,-1,0,1,Action
312660,Sniper Elite 4,game,0,-1,0,1,Adventure
402160,Star Command Galaxies,game,14.99,-1,0,0,Early Access
402160,Star Command Galaxies,game,14.99,-1,0,0,Indie
402160,Star Command Galaxies,game,14.99,-1,0,0,Simulation
402160,Star Command Galaxies,game,14.99,-1,0,0,Strategy
281280,Mashed,game,4.99,-1,0,0,Racing
369890,Riddled Corpses,game,7.99,-1,0,0,Action
369890,Riddled Corpses,game,7.99,-1,0,0,Adventure
369890,Riddled Corpses,game,7.99,-1,0,0,Indie
369890,Riddled Corpses,game,7.99,-1,0,0,RPG
372430,World Defense : A Fragmented Reality Game,game,4.99,-1,0,0,Casual
372430,World Defense : A Fragmented Reality Game,game,4.99,-1,0,0,Indie
372430,World Defense : A Fragmented Reality Game,game,4.99,-1,0,0,Strategy
318330,Mecha Ace,game,3.99,-1,0,0,Indie
318330,Mecha Ace,game,3.99,-1,0,0,RPG
326840,Heart&Slash,game,24.99,-1,0,0,Action
326840,Heart&Slash,game,24.99,-1,0,0,Adventure
326840,Heart&Slash,game,24.99,-1,0,0,Early Access
326840,Heart&Slash,game,24.99,-1,0,0,Indie
210870,Cloudberry Kingdom™,game,9.99,67,13,0,Indie
102820,The Sims Medieval,game,0,77,0,0,Simulation
275310,Victorian Admirals,game,19.99,-1,0,0,Simulation
296550,Niko: Through The Dream,game,9.99,74,0,0,Adventure
296550,Niko: Through The Dream,game,9.99,74,0,0,Indie
208030,Moon Breakers,game,0,-1,0,1,Action
208030,Moon Breakers,game,0,-1,0,1,Free to Play
208030,Moon Breakers,game,0,-1,0,1,Indie
208030,Moon Breakers,game,0,-1,0,1,Simulation
242640,Styx: Master of Shadows,game,29.99,-1,0,0,Action
8800,Civilization IV: Beyond the Sword,game,9.99,86,0,0,Strategy
270490,The Forest of Doom,game,9.99,-1,0,0,Adventure
270490,The Forest of Doom,game,9.99,-1,0,0,Indie
270490,The Forest of Doom,game,9.99,-1,0,0,RPG
225640,Sacred 2 Gold,game,14.99,-1,0,0,RPG
362890,Black Mesa,game,19.99,86,0,1,Action
362890,Black Mesa,game,19.99,86,0,1,Adventure
362890,Black Mesa,game,19.99,86,0,1,Early Access
301150,The Treasures of Montezuma 4,game,6.99,-1,0,0,Adventure
301150,The Treasures of Montezuma 4,game,6.99,-1,0,0,Casual
301150,The Treasures of Montezuma 4,game,6.99,-1,0,0,Indie
332610,Mystik Belle,game,9.99,-1,0,0,Action
332610,Mystik Belle,game,9.99,-1,0,0,Adventure
332610,Mystik Belle,game,9.99,-1,0,0,Indie
332610,Mystik Belle,game,9.99,-1,0,0,RPG
408930,ePic Character Generator,game,0,-1,0,0,Design & Illustration
408930,ePic Character Generator,game,0,-1,0,0,Photo Editing
408930,ePic Character Generator,game,0,-1,0,0,Utilities
338170,Ratz Instagib,game,8.99,-1,0,1,Action
338170,Ratz Instagib,game,8.99,-1,0,1,Early Access
338170,Ratz Instagib,game,8.99,-1,0,1,Indie
447190,Pub Encounter,game,17.99,-1,13,0,Adventure
345370,TyranoBuilder Visual Novel Studio,game,14.99,-1,0,0,Utilities
388090,Five Nights at Freddy s 4,game,7.99,51,0,0,Action
388090,Five Nights at Freddy s 4,game,7.99,51,0,0,Indie
388090,Five Nights at Freddy s 4,game,7.99,51,0,0,Strategy
424010,Crudelis,game,5.99,-1,0,0,Adventure
424010,Crudelis,game,5.99,-1,0,0,Casual
424010,Crudelis,game,5.99,-1,0,0,Indie
424010,Crudelis,game,5.99,-1,0,0,RPG
314380,Lantern Forge,game,9.99,-1,0,0,Adventure
314380,Lantern Forge,game,9.99,-1,0,0,Indie
314380,Lantern Forge,game,9.99,-1,0,0,RPG
267530,The LEGO® Movie - Videogame,game,19.99,-1,0,0,Action
267530,The LEGO® Movie - Videogame,game,19.99,-1,0,0,Adventure
60700,Power of Defense,game,9.99,-1,0,1,Indie
60700,Power of Defense,game,9.99,-1,0,1,Strategy
399070,Dragon s Wake,game,3.99,-1,0,0,Action
399070,Dragon s Wake,game,3.99,-1,0,0,Adventure
399070,Dragon s Wake,game,3.99,-1,0,0,Indie
449300,Planar Conquest,game,0,-1,0,0,Indie
449300,Planar Conquest,game,0,-1,0,0,RPG
449300,Planar Conquest,game,0,-1,0,0,Simulation
449300,Planar Conquest,game,0,-1,0,0,Strategy
291480,Warface,game,0,62,0,1,Action
291480,Warface,game,0,62,0,1,Free to Play
200900,Cave Story+,game,14.99,83,0,0,Action
200900,Cave Story+,game,14.99,83,0,0,Adventure
200900,Cave Story+,game,14.99,83,0,0,Indie
323470,DRAGON BALL XENOVERSE,game,49.99,-1,0,1,Action
228320,A Valley Without Wind 2,game,14.99,68,0,1,Action
228320,A Valley Without Wind 2,game,14.99,68,0,1,Adventure
228320,A Valley Without Wind 2,game,14.99,68,0,1,Indie
228320,A Valley Without Wind 2,game,14.99,68,0,1,Strategy
273730,Driving School Simulator,game,14.99,-1,0,0,Casual
273730,Driving School Simulator,game,14.99,-1,0,0,Simulation
289420,Planet Alcatraz,game,3.99,-1,0,0,RPG
80360,Blackwell Deception,game,9.99,73,0,0,Adventure
80360,Blackwell Deception,game,9.99,73,0,0,Indie
292060,Titanfall - The Final Hours,game,1.99,-1,0,0,Action
266070,City of Steam: Arkadia,game,0,-1,0,1,Action
266070,City of Steam: Arkadia,game,0,-1,0,1,Free to Play
266070,City of Steam: Arkadia,game,0,-1,0,1,Massively Multiplayer
266070,City of Steam: Arkadia,game,0,-1,0,1,RPG
242840,In Verbis Virtus,game,19.99,-1,0,0,Action
242840,In Verbis Virtus,game,19.99,-1,0,0,Adventure
242840,In Verbis Virtus,game,19.99,-1,0,0,Indie
242840,In Verbis Virtus,game,19.99,-1,0,0,RPG
42890,Sword of the Stars: Complete Collection,game,9.99,75,0,1,Strategy
329320,QbQbQb,game,4.99,-1,0,0,Action
329320,QbQbQb,game,4.99,-1,0,0,Casual
329320,QbQbQb,game,4.99,-1,0,0,Indie
330990,Demon Hunter: Chronicles from Beyond,game,9.99,-1,0,0,Adventure
330990,Demon Hunter: Chronicles from Beyond,game,9.99,-1,0,0,Casual
396480,Battlestation: Harbinger,game,9.99,-1,0,0,Action
396480,Battlestation: Harbinger,game,9.99,-1,0,0,Indie
396480,Battlestation: Harbinger,game,9.99,-1,0,0,Simulation
396480,Battlestation: Harbinger,game,9.99,-1,0,0,Strategy
42810,For The Glory: A Europa Universalis Game,game,9.99,-1,0,1,Strategy
340700,Aqua Panic !,game,7.99,-1,0,0,Casual
340700,Aqua Panic !,game,7.99,-1,0,0,Indie
394960,The Facility,game,0,-1,0,0,Action
394960,The Facility,game,0,-1,0,0,Adventure
394960,The Facility,game,0,-1,0,0,Early Access
363940,Solar Shifter EX,game,8.99,-1,0,0,Action
363940,Solar Shifter EX,game,8.99,-1,0,0,Indie
35460,The Ball,game,9.99,68,17,0,Action
35460,The Ball,game,9.99,68,17,0,Adventure
35460,The Ball,game,9.99,68,17,0,Indie
322130,Disney Princess: Enchanted Journey,game,19.99,-1,0,0,Adventure
355670,Puzzle Expedition,game,7.99,-1,0,0,Casual
335440,Dungeon Shooter 2,game,7.99,-1,0,0,Action
335440,Dungeon Shooter 2,game,7.99,-1,0,0,Strategy
316610,A Good Snowman Is Hard To Build,game,9.99,-1,0,0,Indie
219910,Edna & Harvey: Harvey s New Eyes,game,49.99,75,0,0,Adventure
219910,Edna & Harvey: Harvey s New Eyes,game,49.99,75,0,0,Indie
205910,Tiny and Big: Grandpa s Leftovers,game,9.99,75,0,0,Indie
310380,Fractured Space,game,9.99,-1,0,1,Action
310380,Fractured Space,game,9.99,-1,0,1,Early Access
310380,Fractured Space,game,9.99,-1,0,1,Indie
310380,Fractured Space,game,9.99,-1,0,1,Strategy
453510,One Man Is Not No Man,game,3.99,-1,0,0,Action
453510,One Man Is Not No Man,game,3.99,-1,0,0,Indie
346120,Boring Man - Online Tactical Stickman Combat,game,0,-1,0,1,Action
346120,Boring Man - Online Tactical Stickman Combat,game,0,-1,0,1,Free to Play
102810,Gatling Gears,game,9.99,-1,0,1,Action
102810,Gatling Gears,game,9.99,-1,0,1,Adventure
102810,Gatling Gears,game,9.99,-1,0,1,Indie
381120,Shoppe Keep,game,7.99,-1,0,0,Adventure
381120,Shoppe Keep,game,7.99,-1,0,0,Early Access
381120,Shoppe Keep,game,7.99,-1,0,0,Indie
381120,Shoppe Keep,game,7.99,-1,0,0,RPG
381120,Shoppe Keep,game,7.99,-1,0,0,Simulation
48900,Saira,game,0,-1,0,0,Indie
290630,Eden River HD - A Virtual Reality Relaxation Experience,game,9.99,-1,0,0,Adventure
290630,Eden River HD - A Virtual Reality Relaxation Experience,game,9.99,-1,0,0,Indie
351230,Counter Spell,game,6.99,-1,0,1,Action
351230,Counter Spell,game,6.99,-1,0,1,Indie
351230,Counter Spell,game,6.99,-1,0,1,RPG
2130,Dark Messiah of Might & Magic,game,9.99,72,17,1,Action
2130,Dark Messiah of Might & Magic,game,9.99,72,17,1,RPG
111900,Guardians of Middle-earth,game,19.99,56,0,1,Action
111900,Guardians of Middle-earth,game,19.99,56,0,1,Strategy
300970,Fiesta Online NA,game,0,-1,0,0,Free to Play
300970,Fiesta Online NA,game,0,-1,0,0,Massively Multiplayer
300970,Fiesta Online NA,game,0,-1,0,0,RPG
394680,Mountain Crime: Requital,game,2.99,-1,0,0,Adventure
394680,Mountain Crime: Requital,game,2.99,-1,0,0,Casual
340120,Moorhuhn (Crazy Chicken),game,1.99,-1,0,0,Action
340120,Moorhuhn (Crazy Chicken),game,1.99,-1,0,0,Casual
334140,Roche Fusion,game,12,85,0,0,Action
334140,Roche Fusion,game,12,85,0,0,Casual
334140,Roche Fusion,game,12,85,0,0,Indie
319430,CHAOS - In the Darkness,game,7.99,-1,0,1,Action
319430,CHAOS - In the Darkness,game,7.99,-1,0,1,Adventure
319430,CHAOS - In the Darkness,game,7.99,-1,0,1,Indie
319430,CHAOS - In the Darkness,game,7.99,-1,0,1,RPG
358290,Hocus Pocus,game,4.99,-1,0,0,Action
358290,Hocus Pocus,game,4.99,-1,0,0,Adventure
275670,Space Run,game,14.99,73,0,0,Indie
275670,Space Run,game,14.99,73,0,0,Strategy
313160,Farming Simulator 15,game,24.99,64,0,1,Simulation
378590,Forest Warrior,game,3.99,-1,0,0,Action
378590,Forest Warrior,game,3.99,-1,0,0,Adventure
378590,Forest Warrior,game,3.99,-1,0,0,Early Access
378590,Forest Warrior,game,3.99,-1,0,0,Indie
422020,Dark Days,game,1.99,-1,0,0,Action
422020,Dark Days,game,1.99,-1,0,0,Early Access
422020,Dark Days,game,1.99,-1,0,0,Indie
10220,Postal III,game,14.99,24,17,0,Action
323260,Robin s Island Adventure,game,4.99,-1,0,0,Casual
366970,Mighty Switch Force! Hyper Drive Edition,game,9.99,85,0,0,Action
366970,Mighty Switch Force! Hyper Drive Edition,game,9.99,85,0,0,Indie
369280,Hidden Mysteries: Titanic,game,9.99,-1,0,0,Casual
385530,??????????: ?????? ?????,game,0,-1,0,1,Free to Play
385530,??????????: ?????? ?????,game,0,-1,0,1,Indie
385530,??????????: ?????? ?????,game,0,-1,0,1,Massively Multiplayer
385530,??????????: ?????? ?????,game,0,-1,0,1,Strategy
224060,Deadpool,game,39.99,63,17,0,Action
328430,Rex Nebular and the Cosmic Gender Bender,game,6.99,-1,0,0,Adventure
288710,Demolition Master 3D,game,6.99,-1,0,0,Casual
288710,Demolition Master 3D,game,6.99,-1,0,0,Simulation
19000,Silent Hill Homecoming,game,39.99,64,17,0,Adventure
361330,Shrooms,game,14.99,-1,0,1,Action
361330,Shrooms,game,14.99,-1,0,1,Adventure
361330,Shrooms,game,14.99,-1,0,1,Early Access
361330,Shrooms,game,14.99,-1,0,1,Indie
361330,Shrooms,game,14.99,-1,0,1,RPG
385390,Hidden Mysteries: Civil War,game,9.99,-1,0,0,Casual
267900,Guilty Gear Isuka,game,9.99,-1,0,0,Action
3300,Bejeweled 2 Deluxe,game,4.99,-1,0,0,Casual
424250,Balrum,game,14.99,-1,0,0,Adventure
424250,Balrum,game,14.99,-1,0,0,Indie
424250,Balrum,game,14.99,-1,0,0,RPG
424250,Balrum,game,14.99,-1,0,0,Strategy
324080,Rising World,game,14.99,-1,0,1,Action
324080,Rising World,game,14.99,-1,0,1,Adventure
324080,Rising World,game,14.99,-1,0,1,Early Access
324080,Rising World,game,14.99,-1,0,1,Indie
324080,Rising World,game,14.99,-1,0,1,RPG
364110,Swordsman,game,0,-1,0,1,Action
364110,Swordsman,game,0,-1,0,1,Free to Play
364110,Swordsman,game,0,-1,0,1,Massively Multiplayer
364110,Swordsman,game,0,-1,0,1,RPG
345710,Damned Nation Reborn,game,12.99,-1,0,1,Action
345710,Damned Nation Reborn,game,12.99,-1,0,1,Adventure
345710,Damned Nation Reborn,game,12.99,-1,0,1,Early Access
345710,Damned Nation Reborn,game,12.99,-1,0,1,Indie
345710,Damned Nation Reborn,game,12.99,-1,0,1,Strategy
342620,"It came from space, and ate our brains",game,9.99,-1,0,1,Action
342620,"It came from space, and ate our brains",game,9.99,-1,0,1,Adventure
342620,"It came from space, and ate our brains",game,9.99,-1,0,1,Casual
342620,"It came from space, and ate our brains",game,9.99,-1,0,1,Indie
241540,State of Decay,game,0,79,17,0,Action
241540,State of Decay,game,0,79,17,0,RPG
241540,State of Decay,game,0,79,17,0,Simulation
357070,UBERMOSH,game,1.99,-1,0,0,Action
357070,UBERMOSH,game,1.99,-1,0,0,Indie
261600,Basketball Pro Management 2014,game,0,-1,0,0,Simulation
261600,Basketball Pro Management 2014,game,0,-1,0,0,Sports
458110,VReakout,game,4.99,-1,0,0,Casual
458110,VReakout,game,4.99,-1,0,0,Early Access
317950,KEL Reaper of Entropy,game,2.99,-1,0,0,Adventure
317950,KEL Reaper of Entropy,game,2.99,-1,0,0,Indie
331720,Survivor Squad: Gauntlets,game,8.99,-1,0,0,Action
331720,Survivor Squad: Gauntlets,game,8.99,-1,0,0,Indie
331720,Survivor Squad: Gauntlets,game,8.99,-1,0,0,Strategy
71161,Shining in the Darkness,game,2.99,-1,0,0,RPG
281920,Splatter - Blood Red Edition,game,9.99,-1,0,0,Action
281920,Splatter - Blood Red Edition,game,9.99,-1,0,0,Indie
281240,Adventure Chronicles: The Search For Lost Treasure,game,4.99,-1,0,0,Adventure
331970,Treasure Planet: Battle at Procyon,game,9.99,-1,0,1,Strategy
444410,Find Out,game,3.99,-1,0,0,Action
444410,Find Out,game,3.99,-1,0,0,Adventure
444410,Find Out,game,3.99,-1,0,0,Casual
444410,Find Out,game,3.99,-1,0,0,Indie
444410,Find Out,game,3.99,-1,0,0,Simulation
296530,Coldfire Keep,game,4.99,-1,0,0,RPG
42710,Call of Duty®: Black Ops,game,39.99,81,17,1,Action
242980,Daikatana,game,6.99,-1,17,0,Action
438480,Rock  N  Roll Defense,game,4.99,-1,0,0,Action
438480,Rock  N  Roll Defense,game,4.99,-1,0,0,Adventure
438480,Rock  N  Roll Defense,game,4.99,-1,0,0,Early Access
438480,Rock  N  Roll Defense,game,4.99,-1,0,0,Strategy
240360,Dragon s Lair 2: Time Warp,game,9.99,-1,0,0,Adventure
240360,Dragon s Lair 2: Time Warp,game,9.99,-1,0,0,Casual
267670,Realms of Arkania 1 - Blade of Destiny Classic,game,3.99,-1,0,0,RPG
24058,Train Simulator 2016,game,29.99,-1,0,0,Simulation
312790,Agarest: Generations of War 2,game,19.99,-1,0,0,Adventure
312790,Agarest: Generations of War 2,game,19.99,-1,0,0,RPG
312790,Agarest: Generations of War 2,game,19.99,-1,0,0,Strategy
400230,StarForce: 2193,game,0.99,-1,0,1,Casual
400230,StarForce: 2193,game,0.99,-1,0,1,Early Access
400230,StarForce: 2193,game,0.99,-1,0,1,Indie
400230,StarForce: 2193,game,0.99,-1,0,1,Strategy
8870,BioShock Infinite,game,29.99,94,17,0,Action
110630,Mutant Storm: Reloaded,game,4.99,-1,0,0,Action
110630,Mutant Storm: Reloaded,game,4.99,-1,0,0,Indie
384700,Umihara Kawase Shun: Steam Edition,game,11.99,-1,0,0,Action
384700,Umihara Kawase Shun: Steam Edition,game,11.99,-1,0,0,Indie
428210,Horror in the Asylum,game,4.99,-1,0,0,Action
428210,Horror in the Asylum,game,4.99,-1,0,0,Adventure
428210,Horror in the Asylum,game,4.99,-1,0,0,Indie
237430,Expeditions: Conquistador,game,19.99,77,0,1,Indie
237430,Expeditions: Conquistador,game,19.99,77,0,1,RPG
237430,Expeditions: Conquistador,game,19.99,77,0,1,Strategy
2360,HeXen: Beyond Heretic,game,4.99,-1,0,0,Action
398480,Louie Cooks,game,4.99,-1,0,0,Casual
398480,Louie Cooks,game,4.99,-1,0,0,Indie
328080,Retro-Pixel Castles,game,9.99,-1,0,0,Early Access
328080,Retro-Pixel Castles,game,9.99,-1,0,0,Indie
328080,Retro-Pixel Castles,game,9.99,-1,0,0,Simulation
328080,Retro-Pixel Castles,game,9.99,-1,0,0,Strategy
402970,Fringes of the Empire,game,19.99,-1,0,0,Action
402970,Fringes of the Empire,game,19.99,-1,0,0,Adventure
402970,Fringes of the Empire,game,19.99,-1,0,0,Casual
402970,Fringes of the Empire,game,19.99,-1,0,0,Early Access
402970,Fringes of the Empire,game,19.99,-1,0,0,Indie
402970,Fringes of the Empire,game,19.99,-1,0,0,RPG
209830,Lone Survivor: The Director s Cut,game,14.99,81,15,0,Action
209830,Lone Survivor: The Director s Cut,game,14.99,81,15,0,Adventure
209830,Lone Survivor: The Director s Cut,game,14.99,81,15,0,Indie
209830,Lone Survivor: The Director s Cut,game,14.99,81,15,0,RPG
209830,Lone Survivor: The Director s Cut,game,14.99,81,15,0,Simulation
368610,The Enchanted Cave 2,game,4.99,-1,0,0,Indie
368610,The Enchanted Cave 2,game,4.99,-1,0,0,RPG
388720,Link: The Unleashed Nexus,game,9.99,-1,0,0,Action
388720,Link: The Unleashed Nexus,game,9.99,-1,0,0,Indie
388720,Link: The Unleashed Nexus,game,9.99,-1,0,0,Racing
448280,Job Simulator,game,29.99,-1,0,0,Simulation
18400,Crazy Machines 2,game,14.99,72,0,0,Casual
18400,Crazy Machines 2,game,14.99,72,0,0,Strategy
339230,ZOMBI,game,19.99,65,17,0,Action
339230,ZOMBI,game,19.99,65,17,0,Adventure
451100,Cubikolor,game,0,-1,0,0,Casual
451100,Cubikolor,game,0,-1,0,0,Indie
40950,Stronghold HD,game,5.99,81,0,1,Simulation
40950,Stronghold HD,game,5.99,81,0,1,Strategy
229810,A Fistful of Gun,game,12.99,60,0,1,Action
229810,A Fistful of Gun,game,12.99,60,0,1,Indie
344750,Deadly Profits,game,1.99,-1,0,0,Action
344750,Deadly Profits,game,1.99,-1,0,0,Adventure
344750,Deadly Profits,game,1.99,-1,0,0,Casual
344750,Deadly Profits,game,1.99,-1,0,0,Indie
344750,Deadly Profits,game,1.99,-1,0,0,RPG
344750,Deadly Profits,game,1.99,-1,0,0,Strategy
301420,Third Eye Crime,game,4.99,-1,0,0,Action
301420,Third Eye Crime,game,4.99,-1,0,0,Adventure
301420,Third Eye Crime,game,4.99,-1,0,0,Indie
429260,Super Intergalactic Gang,game,3.99,-1,0,1,Action
429260,Super Intergalactic Gang,game,3.99,-1,0,1,Casual
429260,Super Intergalactic Gang,game,3.99,-1,0,1,Indie
315320,Skilltree Saga,game,9.99,-1,0,0,Action
315320,Skilltree Saga,game,9.99,-1,0,0,Adventure
315320,Skilltree Saga,game,9.99,-1,0,0,Casual
315320,Skilltree Saga,game,9.99,-1,0,0,Indie
315320,Skilltree Saga,game,9.99,-1,0,0,RPG
375850,Island Defense,game,4.99,-1,0,0,Action
375850,Island Defense,game,4.99,-1,0,0,Casual
